name,category,website,delete,comments,city,lat,lon,
Hagsätra Collective,community_services_non_profits,Ingen webbplats,,,Stockholm,"59,2655938","18,0096278",
Hantverkarna,community_services_non_profits,https://www.hantverkarna.se/,,,Stockholm,"59,3339615","18,0565891",
Havheld of Stockholm,community_services_non_profits,http://www.havheld.se/,,,Stockholm,"59,32935","18,08981",
Help to Help,community_services_non_profits,https://www.helptohelp.se/,,,Stockholm,"59,3414076","18,0645798",
Hägerstens Hembygdsförening,community_services_non_profits,http://www.hembygd.se/hagersten,,,Stockholm,"59,27948","18,00789",
Hägerstensåsens Medborgarhus,community_services_non_profits,https://www.medborgarhuset.se/,,,Stockholm,"59,2971866","17,9835158",
Hässelby Villastads Folkets Hus u.p.a,community_services_non_profits,http://hesselbyfh.se/,,,Stockholm,"59,3792504","17,8037739",
Hönan och ägget Bagarmossen,community_services_non_profits,https://bagisodlarna.webnode.se/,,,Stockholm,"59,27831","18,1355499",
Ideell kulturallians,community_services_non_profits,http://ideellkultur.se/,,,Stockholm,"59,3174165","18,0634023",
Influence Film Club,community_services_non_profits,http://www.influencefilmclub.com/,,,Stockholm,"59,34357","18,08327",
Jakobsbergs Gård,community_services_non_profits,http://www.jakobsbergsgarden.se/,,,Stockholm,"59,2990099","17,9380266",
Judisk Kultur i Sverige,community_services_non_profits,http://www.judiskkultur.se/,,,Stockholm,"59,32896","18,06395",
Kammerton ideell förening,community_services_non_profits,http://Kammerton.org/,,,Stockholm,"59,2512667","18,0774807",
"Karuna, Sverige",community_services_non_profits,https://www.karuna.org/,,,Stockholm,"59,31698","18,04836",
Kinaslott,community_services_non_profits,Ingen webbplats,,,Stockholm,"59,3900343","17,793562",
Klustret Ekskäret,community_services_non_profits,http://www.klustretekskaret.se/,,,Stockholm,"59,3421094","18,048164",
Kompetenscentrum för kultur och hälsa,community_services_non_profits,https://www.regionstockholm.se/kompetenscentrum/,,,Stockholm,"59,31361","18,06941",
Konstrunda Midsommarkransen,community_services_non_profits,http://www.kransenrunt.se/,,,Stockholm,"59,3020009","18,00818",
Kosmosklubben,community_services_non_profits,http://www.kosmosklubben.se/,,,Stockholm,"59,28137","18,08099",
Kulturdoula Stockholm,community_services_non_profits,https://kulturdoula.se/,,,Stockholm,"59,3887","17,92707",
Maria Ungdomsklubb,community_services_non_profits,https://www.fryshuset.se/verksamhet/mariaungdomsklubb/,,,Stockholm,"59,3150044","18,0537245",
Medis 5,community_services_non_profits,http://www.medis5.org/,,,Stockholm,"59,31459","18,0723",
Militärmusiksamfundet / Swedish military music society,community_services_non_profits,http://militarmusik.se/,,,Stockholm,"59,3296204","17,9471798",
Miljöverkstan Flaten,community_services_non_profits,http://www.miljoverkstan.se/,,,Stockholm,"59,2663512","18,1295796",
Musikcentrum Öst,community_services_non_profits,https://www.flowcode.com/page/musikcentrumost,,,Stockholm,"59,3161467","18,0436372",
Musikerförbundet,community_services_non_profits,https://www.musikerforbundet.se/,,,Stockholm,"59,3355173","18,0304166",
Noden,community_services_non_profits,http://www.noden.org/,,,Stockholm,"59,3429644","18,1164711",
Nya Rågsveds Folkets Hus,community_services_non_profits,http://www.nyaragsvedsfolketshus.se/,,,Stockholm,"59,2569977","18,0275121",
Nöjespråmen Stockholm,community_services_non_profits,http://web.comhem.se/billeyshamrock/pramen.html,,,Stockholm,"59,3213163","18,0575275",
Oberoende Filmares Förbund,community_services_non_profits,http://www.off.se/,,,Stockholm,"59,27882","18,00451",
Panipirotiska Sällskapet Stockholm,community_services_non_profits,http://www.panipirotiska.se/,,,Stockholm,"59,34838","18,04803",
Piastowie - Polska Folkdansgruppen i Stockholm,community_services_non_profits,http://www.piastowie.se/,,,Stockholm,"59,331288","18,026235",
Queer The Space,community_services_non_profits,https://www.fryshuset.se/verksamhet/queer-the-space-3,,,Stockholm,"59,3010304","18,0887956",
Qulturnämnden,community_services_non_profits,http://www.medieteknik.com/namnder/qulturnamnden,,,Stockholm,"59,34805","18,071642",
QvinnoQraft Stockholm,community_services_non_profits,https://www.equalsthlm.se/equal-qvinnoqraft/,,,Stockholm,"59,30904","18,06747",
Rinkeby Folkets Hus,community_services_non_profits,http://www.rinkebyfolketshus.se/,,,Stockholm,"59,3887323","17,9269633",
RUM - Riksförbundet Unga Musikanter,community_services_non_profits,http://www.rum.se/,,,Stockholm,"59,3292362","17,9853429",
Rummet för Uttryckande Konst/ Expressive Arts,community_services_non_profits,http://www.rummet.org/,,,Stockholm,"59,3092945","18,0970038",
SAK Sveriges Allmänna Konstförening,community_services_non_profits,http://www.konstforeningen.se/,,,Stockholm,"59,327671","18,082793",
Scenkonst Z,community_services_non_profits,http://www.scenkonstz.se/,,,Stockholm,"59,301342","18,091285",
Scensverige,community_services_non_profits,http://www.scensverige.se/,,,Stockholm,"59,3282149","18,0500358",
Schnaza Bananza,community_services_non_profits,Ingen webbplats,,,Stockholm,"59,33861","18,06724",
Sensus Musik Stockholm,community_services_non_profits,https://www.sensus.se/samarbeta/musik/,,,Stockholm,"59,3375365","18,0589387",
Skiers Left,community_services_non_profits,http://skiersleft.com/,,,Stockholm,"59,31424","18,08674",
Skondalsgarden,community_services_non_profits,http://www.skondalsgarden.se/wp/,,,Stockholm,"59,2560578","18,1142735",
Solidaritetshuset,community_services_non_profits,http://www.solidaritetshuset.se/,,,Stockholm,"59,3093033","18,0968914",
Stockholm Makerspace,community_services_non_profits,https://www.makerspace.se/,,,Stockholm,"59,3506209","18,0677208",
Stockholm Sangeet,community_services_non_profits,http://www.stockholmsangeet.se/,,,Stockholm,"59,28471","18,00843",
Stockholm Writers Festival,community_services_non_profits,http://stockholmwritersfestival.com/,,,Stockholm,"59,33806","18,0681",
Stockholms läns hembygdsförbund,community_services_non_profits,http://www.hembygd.se/stockholm,,,Stockholm,"59,33783","18,0427",
Stockholms Läns Hemslöjdsfören,community_services_non_profits,http://www.hemslojden.org/stockholm,,,Stockholm,"59,3477996","18,048067",
Stockholms läns hemslöjdsförening,community_services_non_profits,http://hemslojden.org/stockholm/,,,Stockholm,"59,3318099","18,0171729",
Studiefrämjandet,community_services_non_profits,http://www.studieframjandet.se/,,,Stockholm,"59,3283919","17,983725",
Studiefrämjandet Musik Stockholm,community_services_non_profits,http://www.studieframjandet.se/studios,,,Stockholm,"59,3449444","18,0490615",
Studieförbunden,community_services_non_profits,http://www.studieforbunden.se/,,,Stockholm,"59,336746","18,0503479",
Studieförbundet Bilda Öst,community_services_non_profits,http://www.bilda.nu/,,,Stockholm,"59,3162646","18,0561345",
Studio ABC - ateljéhuset i Vällingby,community_services_non_profits,http://studioabc.se/,,,Stockholm,"59,3593601","17,8740626",
Svensk biblioteksförening,community_services_non_profits,https://www.biblioteksforeningen.se/,,,Stockholm,"59,3354145","18,0653606",
Svensk Bokkonst,community_services_non_profits,http://www.svenskbokkonst.se/,,,Stockholm,"59,3375524","18,0715913",
Svensk Jazz,community_services_non_profits,http://www.svenskjazz.se/,,,Stockholm,"59,3356462","18,0305156",
Svensk-Tibetanska Skol-och Kulturföreningen,community_services_non_profits,http://tibet-school.org/,,,Stockholm,"59,2822482","18,0496102",
Svenska Antikvariatföreningen,community_services_non_profits,http://www.svaf.se/,,,Stockholm,"59,33751","18,06974",
Svenska barnboksinstitutet,community_services_non_profits,http://www.sbi.kb.se,,,Stockholm,"59,3432522","18,0530174",
Svenska Folkdansringen,community_services_non_profits,https://folkdansringen.se/,,,Stockholm,"59,3196988","17,9898871",
Svenska Fotografers Förbund,community_services_non_profits,http://www.sfoto.se/,,,Stockholm,"59,3328213","18,0801609",
Svenska Förläggareföreningen,community_services_non_profits,http://www.forlaggare.se/,,,Stockholm,"59,3404422","18,053498",
Svenska Gospelverkstaden,community_services_non_profits,http://www.gospelverkstaden.se/,,,Stockholm,"59,3247052","18,0712663",
Svenska Tecknare,community_services_non_profits,http://www.svenskatecknare.se/,,,Stockholm,"59,32878","18,04009",
Sveriges hembygdsförbund,community_services_non_profits,http://www.hembygd.se/,,,Stockholm,"59,337738","18,0426271",
Sveriges Körförbund,community_services_non_profits,http://www.sverigeskorforbund.se/,,,Stockholm,"59,31539","18,07101",
Sverok - Spelkulturförbundet,community_services_non_profits,http://www.sverok.se/,,,Stockholm,"59,3288456","17,9844627",
Sverok Stockholm-Gotland,community_services_non_profits,https://linktr.ee/SverokStockholmGotland,,,Stockholm,"59,3353193","18,0000416",
Swedish Swing Society,community_services_non_profits,http://www.swedishswing.se/,,,Stockholm,"59,3416674","18,0464004",
Symf,community_services_non_profits,http://www.symf.se/,,,Stockholm,"59,3353474","18,0305937",
Särimners Kultingar (SK),community_services_non_profits,https://disk.su.se/sk/,,,Stockholm,"59,405219","17,945015",
Södergården hemgård,community_services_non_profits,http://www.sodergarden.org/,,,Stockholm,"59,316049","18,0724578",
Södra Kulturkontoret,community_services_non_profits,https://sodrakulturkontoret.se/,,,Stockholm,"59,3092954","18,0969131",
Sömnad,community_services_non_profits,http://www.sv.se/stockholm,,,Stockholm,"59,314868","18,074538",
Tango Norte,community_services_non_profits,http://www.tangonorte.com/,,,Stockholm,"59,3252437","18,0679809",
Teckna och måla,community_services_non_profits,http://www.sv.se/stockholm,,,Stockholm,"59,314755","18,074802",
"Transit Kulturinkubator - tid, råd och rum för konstnärliga verksamheter",community_services_non_profits,http://www.transitsthlm.se/,,,Stockholm,"59,2998085","17,9945393",
Ungdomens Hus - Skärholmen,community_services_non_profits,http://www.skarholmen.fryshuset.se/,,,Stockholm,"59,27509","17,90598",
UNGiKÖR: Sveriges barn- och ungdomskörer,community_services_non_profits,https://www.ungikor.se/,,,Stockholm,"59,316349","18,043745",
Unidos do Samba,community_services_non_profits,http://www.unidosdosamba.com/,,,Stockholm,"59,3388","18,05998",
Vällingby Folkets hus,community_services_non_profits,https://fhvallingby.com/,,,Stockholm,"59,36232","17,871352",
Västerortsaktivitetscenter,community_services_non_profits,Ingen webbplats,,,Stockholm,"59,34273","17,87455",
WIFT Sverige,community_services_non_profits,http://www.wift.se/,,,Stockholm,"59,3346778","18,0602789",
Zitas filmpedagoger,community_services_non_profits,http://zita.se/skola,,,Stockholm,"59,33857","18,06821",
Östberga Kulturhus,community_services_non_profits,https://ostbergakulturhus.stockholm.se/,,,Stockholm,"59,2889548","18,0334176",
China Cultural Center in Stockholm,cultural_center,http://www.cccstockholm.org/,,,Stockholm,"59,331238","18,070463",
FKC-Alvik,cultural_center,http://www.fkcalvik.se/,,,Stockholm,"59,33322","17,97904",
Hör & Scen,cultural_center,http://www.demokratipiloterna.se/,,,Stockholm,"59,3118817","18,0813965",
Immersive Reality Studios Stockholm,cultural_center,https://immersivestockholm.com/,,,Stockholm,"59,3114083","18,0748709",
Iraqi Cultural Center-Sweden المركز الثقافي العراقي في السويد,cultural_center,http://www.youtube.com/Iraqiccenter,,,Stockholm,"59,318948","18,077056",
"Istituto Italiano di Cultura di Stoccolma ""C.M. Lerici""",cultural_center,https://iicstoccolma.esteri.it/iic_stoccolma/it/istituto/come_contattarci/,,,Stockholm,"59,3353144","18,1073769",
Kapsylen,cultural_center,http://kapsylen.se/,,,Stockholm,"59,3159612","18,0828114",
Knö Kultur,cultural_center,https://www.knokultur.com/,,,Stockholm,"59,30837","18,09167",
Koreanskt Kulturcenter,cultural_center,https://sweden.korean-culture.org/en,,,Stockholm,"59,3311933","18,0463324",
Kråkberget,cultural_center,http://www.krakberget.se/,,,Stockholm,"59,3129792","18,0890585",
Kultur,cultural_center,Ingen webbplats,,,Stockholm,"59,312449","18,077345",
Kulturfyren Gamla Stan,cultural_center,http://www.kulturfyren.se/,,,Stockholm,"59,3246907","18,0712627",
Kulturhuset Stadsteatern,cultural_center,http://kulturhusetstadsteatern.se/,,,Stockholm,"59,3321063","18,0647906",
Kulturscenen på NK,cultural_center,http://nk.se/,,,Stockholm,"59,3327057","18,0690267",
Kulturskolan Kista,cultural_center,Ingen webbplats,,,Stockholm,"59,408669","17,9271439",
Kulturskolan Vällingby,cultural_center,Ingen webbplats,,,Stockholm,"59,3625391","17,8750055",
Maxim Stockholm,cultural_center,https://www.maximstockholm.se/,,,Stockholm,"59,3369","18,08888",
Midsommargården,cultural_center,http://www.midsommargarden.se/,,,Stockholm,"59,2988926","17,9965818",
Nya Elbaseriet,cultural_center,http://www.elbaseriet.se/,,,Stockholm,"59,3150773","18,0658716",
pasergelstorg,cultural_center,https://upplev.stockholm/platser/sergels-torg/,,,Stockholm,"59,33232","18,06516",
Peas by peas,cultural_center,https://peasbypeas.com/,,,Stockholm,"59,3838546","17,8873461",
Royal chapel,cultural_center,Ingen webbplats,,,Stockholm,"59,32506","18,0706156",
Rågsveds aktivitetshus,cultural_center,https://ung.stockholm/hitta-fritidsgard-och-ungdomsgard/fritidsgard-och-ungdomsgard/ragsveds-aktivitetshus-fritidsgard,,,Stockholm,"59,2567141","18,0272882",
SELAM,cultural_center,https://linktr.ee/selamsweden,,,Stockholm,"59,3171974","18,0800712",
Skarpnäcks Kulturhus,cultural_center,https://skarpnackskulturhus.stockholm/,,,Stockholm,"59,267818","18,128967",
Stadsgårdsterminalen,cultural_center,https://www.stadsgardsterminalen.com/,,,Stockholm,"59,3191682","18,0781501",
Stb Vuxenskolans Intern Kulturcentrum i Sthlm,cultural_center,Ingen webbplats,,,Stockholm,"59,285187","17,972854",
Studio SN7,cultural_center,https://storanygatan7.se/,,,Stockholm,"59,3250827","18,06785",
Telefonplan Studios,cultural_center,Ingen webbplats,,,Stockholm,"59,3001589","17,9942239",
Ιδρυμα Ελληνική Πολιτιστική Στέγη Stiftelsen Grekiska Kulturhuset,cultural_center,http://www.grekiskakulturhuset.se/,,,Stockholm,"59,3483688","18,0479266",
Ballroom,dance_club,http://www.berns.se,,,Stockholm,"59,3328431","18,0734239",
Bergmans Sthlm,dance_club,http://www.bergmanssthlm.se/,,,Stockholm,"59,3338424","18,0763928",
Café Opera,dance_club,https://www.cafeopera.se,,,Stockholm,"59,3301362","18,0711999",
Cecis Hantverk,dance_club,http://www.cecishantverk.se/,,"keramik, craft",Stockholm,"59,3009543","18,0023195",
"Club Berns, Stockholm",dance_club,Ingen webbplats,,"Berns är med ovan också men med annat ""namn"" dock rätt web adress",Stockholm,"59,3323965","18,0740216",
Club KINO,dance_club,http://www.clubkino.se/,,,Stockholm,"59,3396155","18,062914",
Club Soul,dance_club,http://www.clubsoul.net/,,På Fashing,Stockholm,"59,33329","18,055864",
Club Tiger Stockholm,dance_club,Ingen webbplats,,closed 2013,Stockholm,"59,332375","18,05023",
Crazy Nights - Rock Club,dance_club,http://www.harrybjames.se/,,,Stockholm,"59,333045","18,06772",
Danzarín,dance_club,http://www.danzarin.dance/,,"Dance school, Tango",Stockholm,"59,3416484","18,0494137",
Debaser,dance_club,https://www.debaserpontonen.se/,,,Stockholm,"59,31449765","18,03228872",
EGO Nattklubb,dance_club,https://www.egonattklubb.com/,,"Ej egen lokal utan de är på ""Baras ställe""",Stockholm,"59,3185772","18,0591228",
Evgenia.se  Art Studio,dance_club,http://www.evgenia.se/,,enskild konstnär,Stockholm,"59,339313","18,0502279",
F12 Terrassen,dance_club,https://f12sthlm.se/,,,Stockholm,"59,3285643","18,0641943",
FOCUS Stockholm,dance_club,https://focus-after-hours.confetti.events/,,closed ,Stockholm,"59,33165","18,05348",
Fräulein Frauke Presents - Burlesque clubN,dance_club,https://www.nalen.com/konsert/2025/fraulein-frauke-presents-under-the-sea/,,Nalen (men inte bara denna konsert),Stockholm,"59,337117","18,067744",
Golden Hits,dance_club,http://www.goldenhits.se/,,,Stockholm,"59,3358233","18,0668463",
HYDE Stockholm,dance_club,http://www.hydestockholm.se/,,,Stockholm,"59,334621","18,0693107",
Klubb BLÅ,dance_club,http://www.klubbbla.se/,,,Stockholm,"59,3354914","18,0331488",
Kolingen,dance_club,https://www.engelen.se/,,Kolingen är en del av Engelen,Stockholm,"59,3224611","18,0722218",
Kristall,dance_club,http://www.kristallstockholm.se,,Salsa,Stockholm,"59,3346789","18,0595985",
Kvarteret,dance_club,https://slakthusen.se/venue/kvarteret/,,,Stockholm,"59,2924791","18,0800662",
M/S Borgila,dance_club,http://Www.Borgila.com/,,middag ej dans båt,Stockholm,"59,3213159","18,0555302",
MamaAfrica Mamaafricaclub,dance_club,https://www.facebook.com/mamaafricaclub/,,ingen egen lokal?,Stockholm,"59,29562","18,08067",
MYST Stockholm,dance_club,http://www.myststockholm.nu/,,festlokal,Stockholm,"59,334623","18,0693129",
NEUstockholm,dance_club,,,del av Stureplansgruppen,Stockholm,"59,3322765","18,073882",
P-Tzz-Dah,dance_club,https://www.facebook.com/groups/ptzzdah/?locale=sv_SE,,lindyhop ingen egen lokal?,Stockholm,"59,30397","18,07247",
Pachanga,dance_club,http://www.pachanga.se/,,dublett med Clandestion?,Stockholm,"59,3354914","18,0331488",
